"","response_uuid","Age","Trial","Usable frames (%)","synch_good"
"281","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","12","2",0.456359102244389,0.628415300546448
"282","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","12","5",0.755610972568579,0.99009900990099
"283","da02ea62-68b6-4b32-965d-9676bd328193","12","1",0.875311720698254,0.749287749287749
"284","da02ea62-68b6-4b32-965d-9676bd328193","12","2",0.506234413965087,0.689655172413793
"285","da02ea62-68b6-4b32-965d-9676bd328193","12","3",0.6125,0.33469387755102
"286","da02ea62-68b6-4b32-965d-9676bd328193","12","6",0.374064837905237,0.453333333333333
"287","dff41178-de67-4642-b884-f99a16e49bb5","12","1",0.880299251870324,0.447592067988669
"288","dff41178-de67-4642-b884-f99a16e49bb5","12","2",0.86284289276808,0.407514450867052
"289","dff41178-de67-4642-b884-f99a16e49bb5","12","3",0.7075,0.628975265017668
"290","dff41178-de67-4642-b884-f99a16e49bb5","12","4",0.945273631840796,0.61578947368421
"291","dff41178-de67-4642-b884-f99a16e49bb5","12","5",0.837905236907731,0.580357142857143
"292","dff41178-de67-4642-b884-f99a16e49bb5","12","6",0.695760598503741,0.519713261648746
"293","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","1",0.822942643391521,0.4
"294","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","2",0.900249376558603,0.650969529085873
"295","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","3",0.7775,0.42443729903537
"296","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","4",0.925373134328358,0.693548387096774
"297","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","5",0.895261845386534,0.454038997214485
"298","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","6",0.822942643391521,0.53030303030303
"299","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","2",0.384039900249377,0.954545454545455
"300","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","1",0.962593516209476,0.27979274611399
"301","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","2",0.837905236907731,0.639880952380952
"302","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","3",0.7075,0.275618374558304
"303","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","4",0.492537313432836,0.631313131313131
"304","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","5",0.950124688279302,0.259842519685039
"305","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","6",0.850374064837905,0.941348973607038
"306","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","1",0.86783042394015,0.362068965517241
"307","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","2",0.917705735660848,0.769021739130435
"308","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","3",0.8325,0.405405405405405
"309","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","4",0.649253731343284,0.808429118773946
"310","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","5",0.359102244389027,0.00694444444444444
"311","ebffac03-2b65-487b-a944-4680e1ebc410","6","1",0.785536159600998,0.679365079365079
"312","ebffac03-2b65-487b-a944-4680e1ebc410","6","2",0.805486284289277,0.473684210526316
"313","ebffac03-2b65-487b-a944-4680e1ebc410","6","3",0.69,0.75
"314","ebffac03-2b65-487b-a944-4680e1ebc410","6","4",0.490049751243781,0.192893401015228
"315","ebffac03-2b65-487b-a944-4680e1ebc410","6","5",0.386533665835411,0.954838709677419
"316","ebffac03-2b65-487b-a944-4680e1ebc410","6","6",0.341645885286783,0.18978102189781
"317","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","1",0.952618453865337,0.547120418848168
"318","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","2",0.980049875311721,0.384223918575064
"319","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","3",0.9725,0.57840616966581
"320","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","4",0.990049751243781,0.693467336683417
"321","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","5",0.802992518703242,0.627329192546584
"322","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","6",0.685785536159601,0.512727272727273
