"","response_uuid","Age","Trial","Usable frames (%)","person_good"
"283","623e1a76-c6b1-4069-a73e-d24df01bc069","12","1",0.873333333333333,0.290076335877863
"284","623e1a76-c6b1-4069-a73e-d24df01bc069","12","2",0.886666666666667,0.300751879699248
"285","623e1a76-c6b1-4069-a73e-d24df01bc069","12","3",0.751677852348993,0.732142857142857
"286","623e1a76-c6b1-4069-a73e-d24df01bc069","12","4",0.773333333333333,0.258620689655172
"287","623e1a76-c6b1-4069-a73e-d24df01bc069","12","5",0.644736842105263,0.571428571428571
"288","623e1a76-c6b1-4069-a73e-d24df01bc069","12","6",0.860927152317881,0.976923076923077
"289","623e1a76-c6b1-4069-a73e-d24df01bc069","12","7",0.662251655629139,0.68
"290","623e1a76-c6b1-4069-a73e-d24df01bc069","12","8",0.966442953020134,0.847222222222222
"291","623e1a76-c6b1-4069-a73e-d24df01bc069","12","9",0.94078947368421,0.958041958041958
"292","623e1a76-c6b1-4069-a73e-d24df01bc069","12","10",0.748633879781421,0.64963503649635
"293","6cc17b70-29de-481b-8672-f70a2428e0f9","6","1",0.666666666666667,0.36
"294","6cc17b70-29de-481b-8672-f70a2428e0f9","6","3",0.409395973154362,0.786885245901639
"295","6cc17b70-29de-481b-8672-f70a2428e0f9","6","4",0.58,0.758620689655172
"296","6cc17b70-29de-481b-8672-f70a2428e0f9","6","5",0.763157894736842,0.974137931034483
"297","6cc17b70-29de-481b-8672-f70a2428e0f9","6","6",0.854304635761589,0.387596899224806
"298","6cc17b70-29de-481b-8672-f70a2428e0f9","6","7",0.768211920529801,0.922413793103448
"299","6cc17b70-29de-481b-8672-f70a2428e0f9","6","8",0.496644295302013,0.689189189189189
"300","6cc17b70-29de-481b-8672-f70a2428e0f9","6","9",0.480263157894737,0.0958904109589041
"301","6cc17b70-29de-481b-8672-f70a2428e0f9","6","10",0.639344262295082,0.683760683760684
"302","8027ff65-17d3-4496-a0f3-e4feeaee5ffe","12","1",0.593333333333333,0.550561797752809
"303","8027ff65-17d3-4496-a0f3-e4feeaee5ffe","12","2",0.606666666666667,0.659340659340659
"304","82e131df-e2ce-47da-9b19-990c27fa04a7","12","1",0.833333333333333,0.952
"305","82e131df-e2ce-47da-9b19-990c27fa04a7","12","2",0.873333333333333,0.564885496183206
"306","82e131df-e2ce-47da-9b19-990c27fa04a7","12","3",0.879194630872483,0.694656488549618
"307","82e131df-e2ce-47da-9b19-990c27fa04a7","12","4",0.646666666666667,0.608247422680412
"308","82e131df-e2ce-47da-9b19-990c27fa04a7","12","5",0.875,0.639097744360902
"309","82e131df-e2ce-47da-9b19-990c27fa04a7","12","6",0.662251655629139,0.41
"310","82e131df-e2ce-47da-9b19-990c27fa04a7","12","7",0.847682119205298,0.828125
"311","82e131df-e2ce-47da-9b19-990c27fa04a7","12","8",0.852348993288591,0.755905511811024
"312","82e131df-e2ce-47da-9b19-990c27fa04a7","12","9",0.973684210526316,0.966216216216216
"313","82e131df-e2ce-47da-9b19-990c27fa04a7","12","10",0.825136612021858,0.834437086092715
"314","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","1",0.94,0.801418439716312
"315","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","2",0.94,0.602836879432624
"316","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","3",0.979865771812081,0.842465753424658
"317","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","4",0.993333333333333,0.751677852348993
"318","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","5",0.960526315789474,0.821917808219178
"319","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","6",0.947019867549669,0.643356643356643
"320","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","7",0.993377483443709,0.84
"321","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","8",0.966442953020134,0.652777777777778
"322","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","9",0.947368421052632,0.868055555555556
"323","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","10",0.885245901639344,0.969135802469136
"324","87596fb5-e33a-4991-961b-e3f5a3ea080f","6","2",0.926666666666667,0.503597122302158
"325","87596fb5-e33a-4991-961b-e3f5a3ea080f","6","4",0.946666666666667,0.697183098591549
"326","87596fb5-e33a-4991-961b-e3f5a3ea080f","6","5",0.967105263157895,0.82312925170068
"327","87596fb5-e33a-4991-961b-e3f5a3ea080f","6","6",0.642384105960265,0.463917525773196
"328","87596fb5-e33a-4991-961b-e3f5a3ea080f","6","7",0.860927152317881,0.838461538461538
"329","87596fb5-e33a-4991-961b-e3f5a3ea080f","6","8",0.939597315436242,0.714285714285714
"330","87596fb5-e33a-4991-961b-e3f5a3ea080f","6","10",0.355191256830601,0.446153846153846
"331","88ff4560-925e-4786-a72a-41dcb62716b6","12","10",0.655737704918033,0.808333333333333
"332","8a362df5-0bae-43b3-a757-fd160cf111aa","6","1",0.846666666666667,0.590551181102362
"333","8a362df5-0bae-43b3-a757-fd160cf111aa","6","2",0.96,0.611111111111111
"334","8a362df5-0bae-43b3-a757-fd160cf111aa","6","3",0.926174496644295,0.478260869565217
"335","8a362df5-0bae-43b3-a757-fd160cf111aa","6","4",0.96,0.506944444444444
"336","8a362df5-0bae-43b3-a757-fd160cf111aa","6","5",0.980263157894737,0.268456375838926
"337","8a362df5-0bae-43b3-a757-fd160cf111aa","6","6",0.966887417218543,0.349315068493151
"338","8a362df5-0bae-43b3-a757-fd160cf111aa","6","7",0.900662251655629,0.551470588235294
"339","8a362df5-0bae-43b3-a757-fd160cf111aa","6","8",0.973154362416107,0.558620689655172
"340","8a362df5-0bae-43b3-a757-fd160cf111aa","6","9",0.953947368421053,0.613793103448276
"341","8a362df5-0bae-43b3-a757-fd160cf111aa","6","10",0.972677595628415,0.584269662921348
"342","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","1",0.9,0.807407407407407
"343","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","2",0.873333333333333,0.946564885496183
"344","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","3",0.906040268456376,0.644444444444444
"345","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","4",0.793333333333333,0.663865546218487
"346","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","5",0.598684210526316,0.318681318681319
"347","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","6",0.834437086092715,0.285714285714286
"348","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","7",0.874172185430464,0.0757575757575758
"349","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","8",0.671140939597315,0.89
"350","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","9",0.427631578947368,0.138461538461538
"351","948f9377-b3b7-4910-87d6-b64eeee52434","6","1",0.98,0.496598639455782
"352","948f9377-b3b7-4910-87d6-b64eeee52434","6","2",0.8,0.75
"353","948f9377-b3b7-4910-87d6-b64eeee52434","6","4",0.966666666666667,0.413793103448276
"354","948f9377-b3b7-4910-87d6-b64eeee52434","6","5",0.986842105263158,0.493333333333333
"355","948f9377-b3b7-4910-87d6-b64eeee52434","6","6",0.993377483443709,0.773333333333333
"356","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","1",0.866666666666667,0.753846153846154
"357","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","2",0.92,0.485507246376812
"358","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","3",0.953020134228188,0.436619718309859
"359","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","4",0.94,0.26241134751773
"360","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","5",0.960526315789474,0.397260273972603
"361","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","6",0.814569536423841,0.520325203252033
"362","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","7",0.788079470198676,0.529411764705882
"363","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","8",0.939597315436242,0.55
"364","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","9",0.710526315789474,0.888888888888889
"365","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","10",0.546448087431694,0.55
"366","96525cba-df8a-4248-90f6-220441592b0e","12","1",0.84,0.825396825396825
"367","96525cba-df8a-4248-90f6-220441592b0e","12","2",0.8,0.608333333333333
"368","96525cba-df8a-4248-90f6-220441592b0e","12","3",0.671140939597315,0.77
"369","96525cba-df8a-4248-90f6-220441592b0e","12","4",0.746666666666667,0.669642857142857
"370","96525cba-df8a-4248-90f6-220441592b0e","12","6",0.847682119205298,0.796875
"371","96525cba-df8a-4248-90f6-220441592b0e","12","7",0.781456953642384,0.838983050847458
"372","96525cba-df8a-4248-90f6-220441592b0e","12","8",0.570469798657718,0.741176470588235
"373","96525cba-df8a-4248-90f6-220441592b0e","12","10",0.693989071038251,0.637795275590551
"374","9ad57cbc-f883-4b58-9b99-63e64c2bf71e","12","1",0.833333333333333,0.904
"375","9ad57cbc-f883-4b58-9b99-63e64c2bf71e","12","2",0.353333333333333,0.679245283018868
"376","9ad57cbc-f883-4b58-9b99-63e64c2bf71e","12","5",0.414473684210526,0.26984126984127
"377","9ad57cbc-f883-4b58-9b99-63e64c2bf71e","12","9",0.625,0.126315789473684
"378","9fd3fdc0-0d1d-4684-8567-479616056287","6","1",0.853333333333333,0.7578125
"379","9fd3fdc0-0d1d-4684-8567-479616056287","6","4",0.873333333333333,0.366412213740458
"380","9fd3fdc0-0d1d-4684-8567-479616056287","6","5",0.973684210526316,0.385135135135135
"381","9fd3fdc0-0d1d-4684-8567-479616056287","6","6",0.403973509933775,0.163934426229508
"382","9fd3fdc0-0d1d-4684-8567-479616056287","6","7",0.642384105960265,0.56701030927835
"383","9fd3fdc0-0d1d-4684-8567-479616056287","6","8",0.785234899328859,0.606837606837607
"384","9fd3fdc0-0d1d-4684-8567-479616056287","6","9",0.519736842105263,0.569620253164557
"385","9fd3fdc0-0d1d-4684-8567-479616056287","6","10",0.508196721311475,0.720430107526882
"386","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","2",0.893333333333333,0.634328358208955
"387","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","3",0.805369127516778,0.983333333333333
"388","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","4",0.986666666666667,0.675675675675676
"389","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","6",0.986754966887417,0.671140939597315
"390","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","7",0.986754966887417,0.731543624161074
"391","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","8",0.979865771812081,0.671232876712329
"392","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","9",0.697368421052632,0.905660377358491
"393","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","10",0.961748633879781,0.795454545454545
"394","a41efa95-31e9-4d20-ac63-5662316bd7e5","6","1",0.693333333333333,0.355769230769231
"395","a41efa95-31e9-4d20-ac63-5662316bd7e5","6","2",0.753333333333333,0.539823008849557
"396","a41efa95-31e9-4d20-ac63-5662316bd7e5","6","3",0.664429530201342,0.565656565656566
"397","a41efa95-31e9-4d20-ac63-5662316bd7e5","6","4",0.573333333333333,0.313953488372093
"398","a41efa95-31e9-4d20-ac63-5662316bd7e5","6","5",0.631578947368421,0.416666666666667
"399","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","1",0.873333333333333,0.778625954198473
"400","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","2",0.893333333333333,0.686567164179104
"401","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","4",0.72,0.351851851851852
"402","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","5",0.921052631578947,0.657142857142857
"403","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","6",0.947019867549669,0.433566433566434
"404","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","7",0.966887417218543,0.897260273972603
"405","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","8",0.939597315436242,0.628571428571429
"406","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","9",0.625,0.705263157894737
"407","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","10",0.950819672131147,0.896551724137931
"408","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","1",0.826666666666667,0.846774193548387
"409","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","2",0.926666666666667,0.762589928057554
"410","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","3",0.932885906040268,0.776978417266187
"411","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","4",0.953333333333333,0.335664335664336
"412","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","5",0.980263157894737,0.738255033557047
"413","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","6",0.960264900662252,0.296551724137931
"414","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","8",0.825503355704698,0.691056910569106
"415","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","10",0.885245901639344,0.753086419753086
"416","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","6","1",0.893333333333333,0.985074626865672
"417","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","6","2",0.946666666666667,0.394366197183099
"418","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","6","3",0.859060402684564,0.9609375
"419","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","6","4",0.786666666666667,0.610169491525424
"420","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","6","5",0.822368421052632,0.744
"421","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","6","6",0.576158940397351,0.71264367816092
"422","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","6","7",0.867549668874172,0.923664122137405
"423","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","6","8",0.791946308724832,0.779661016949153
"424","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","6","9",0.611842105263158,0.451612903225806
"425","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","6","10",0.743169398907104,0.963235294117647
"426","aac0690d-0aa0-4ba1-923c-8d11717f228b","12","1",0.58,0.896551724137931
"427","aac0690d-0aa0-4ba1-923c-8d11717f228b","12","3",0.557046979865772,0.746987951807229
"428","aac0690d-0aa0-4ba1-923c-8d11717f228b","12","4",0.473333333333333,0.859154929577465
"429","aac0690d-0aa0-4ba1-923c-8d11717f228b","12","6",0.841059602649007,0.700787401574803
"430","aac0690d-0aa0-4ba1-923c-8d11717f228b","12","7",0.52317880794702,0.873417721518987
"431","aac0690d-0aa0-4ba1-923c-8d11717f228b","12","8",0.48993288590604,0.493150684931507
"432","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","6","2",0.953333333333333,0.51048951048951
"433","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","6","3",0.953020134228188,0.753521126760563
"434","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","6","4",0.88,0.356060606060606
"435","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","6","5",0.894736842105263,0.683823529411765
"436","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","6","6",0.450331125827815,0.0147058823529412
"437","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","6","8",0.959731543624161,0.671328671328671
"438","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","6","9",0.664473684210526,0.871287128712871
"439","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","6","10",0.896174863387978,0.774390243902439
"440","ae4de261-f5e7-4282-817b-71d298e6ccec","12","1",0.906666666666667,0.375
"441","ae4de261-f5e7-4282-817b-71d298e6ccec","12","2",0.92,0.485507246376812
"442","ae4de261-f5e7-4282-817b-71d298e6ccec","12","3",0.966442953020134,0.326388888888889
"443","ae4de261-f5e7-4282-817b-71d298e6ccec","12","4",0.886666666666667,0.541353383458647
"444","ae4de261-f5e7-4282-817b-71d298e6ccec","12","5",0.868421052631579,0.28030303030303
"445","b3281ac1-0414-4b63-884a-00770a2c0498","6","1",0.8,0.641666666666667
"446","b3281ac1-0414-4b63-884a-00770a2c0498","6","2",0.893333333333333,0.791044776119403
"447","b3281ac1-0414-4b63-884a-00770a2c0498","6","3",0.899328859060403,0.962686567164179
"448","b3281ac1-0414-4b63-884a-00770a2c0498","6","4",0.52,0.487179487179487
"449","b3281ac1-0414-4b63-884a-00770a2c0498","6","5",0.394736842105263,0.916666666666667
"450","b3281ac1-0414-4b63-884a-00770a2c0498","6","6",0.52317880794702,0.379746835443038
"451","b3281ac1-0414-4b63-884a-00770a2c0498","6","7",0.801324503311258,0.793388429752066
"452","b3281ac1-0414-4b63-884a-00770a2c0498","6","8",0.87248322147651,0.638461538461538
"453","b3281ac1-0414-4b63-884a-00770a2c0498","6","10",0.540983606557377,0.767676767676768
"454","b75d59f9-2eb2-464a-872c-c8191db86003","12","1",0.94,0.0567375886524823
"455","b75d59f9-2eb2-464a-872c-c8191db86003","12","2",0.74,0.0810810810810811
"456","b75d59f9-2eb2-464a-872c-c8191db86003","12","3",0.812080536912752,0.454545454545455
"457","b75d59f9-2eb2-464a-872c-c8191db86003","12","4",0.933333333333333,0.00714285714285714
"458","b75d59f9-2eb2-464a-872c-c8191db86003","12","5",0.335526315789474,0.843137254901961
"459","b9679102-1cee-4edb-9cd4-00f0aba34ed2","6","2",0.946666666666667,0.316901408450704
"460","b9679102-1cee-4edb-9cd4-00f0aba34ed2","6","3",0.912751677852349,0.536764705882353
"461","b9679102-1cee-4edb-9cd4-00f0aba34ed2","6","4",0.98,0.374149659863946
"462","b9679102-1cee-4edb-9cd4-00f0aba34ed2","6","5",0.986842105263158,0.726666666666667
"463","b9679102-1cee-4edb-9cd4-00f0aba34ed2","6","6",0.966887417218543,0.308219178082192
"464","b9679102-1cee-4edb-9cd4-00f0aba34ed2","6","8",0.986577181208054,0.27891156462585
"465","b9679102-1cee-4edb-9cd4-00f0aba34ed2","6","9",0.927631578947368,0.971631205673759
"466","b9679102-1cee-4edb-9cd4-00f0aba34ed2","6","10",0.792349726775956,0.751724137931034
"467","be476632-1647-4ae8-8497-1d82d41d32b6","6","1",0.866666666666667,0.907692307692308
"468","be476632-1647-4ae8-8497-1d82d41d32b6","6","2",0.953333333333333,0.51048951048951
"469","be476632-1647-4ae8-8497-1d82d41d32b6","6","3",0.859060402684564,0.7890625
"470","be476632-1647-4ae8-8497-1d82d41d32b6","6","6",0.642384105960265,0.298969072164948
"471","be476632-1647-4ae8-8497-1d82d41d32b6","6","7",0.827814569536424,0.96
"472","be476632-1647-4ae8-8497-1d82d41d32b6","6","8",0.342281879194631,0.745098039215686
"473","c249ac99-7103-4d9f-a385-6433ef511b7a","6","1",0.953333333333333,0.356643356643357
"474","c249ac99-7103-4d9f-a385-6433ef511b7a","6","2",0.96,0.701388888888889
"475","c249ac99-7103-4d9f-a385-6433ef511b7a","6","3",0.993288590604027,0.540540540540541
"476","c2518325-256a-47ae-a0f7-d968e9367e31","12","9",0.578947368421053,0.215909090909091
"477","c2518325-256a-47ae-a0f7-d968e9367e31","12","10",0.540983606557377,0.646464646464647
"478","cd0bcb7f-64fb-4cd3-85eb-74011bc1f834","6","1",0.726666666666667,0.385321100917431
"479","cd0bcb7f-64fb-4cd3-85eb-74011bc1f834","6","2",0.94,0.609929078014184
"480","cd0bcb7f-64fb-4cd3-85eb-74011bc1f834","6","3",0.724832214765101,0.231481481481481
"481","cd0bcb7f-64fb-4cd3-85eb-74011bc1f834","6","4",0.766666666666667,0.191304347826087
"482","cd0bcb7f-64fb-4cd3-85eb-74011bc1f834","6","6",0.589403973509934,0.584269662921348
"483","cd0bcb7f-64fb-4cd3-85eb-74011bc1f834","6","7",0.576158940397351,0.517241379310345
"484","cd0bcb7f-64fb-4cd3-85eb-74011bc1f834","6","9",0.68421052631579,0.528846153846154
"485","cd0bcb7f-64fb-4cd3-85eb-74011bc1f834","6","10",0.360655737704918,0.318181818181818
"486","ce300d6b-aeff-41e2-bdaa-4a5a655aab78","12","1",0.906666666666667,0.514705882352941
"487","ce300d6b-aeff-41e2-bdaa-4a5a655aab78","12","2",0.693333333333333,0.528846153846154
"488","ce300d6b-aeff-41e2-bdaa-4a5a655aab78","12","3",0.906040268456376,0.0296296296296296
"489","ce300d6b-aeff-41e2-bdaa-4a5a655aab78","12","4",0.48,0.791666666666667
"490","ce300d6b-aeff-41e2-bdaa-4a5a655aab78","12","5",0.822368421052632,0.408
"491","ce300d6b-aeff-41e2-bdaa-4a5a655aab78","12","6",0.986754966887417,0.624161073825503
"492","ce3576ae-b709-4de2-9d36-32dc5df83253","12","2",0.733333333333333,0.218181818181818
"493","ce3576ae-b709-4de2-9d36-32dc5df83253","12","3",0.859060402684564,0.6484375
"494","ce3576ae-b709-4de2-9d36-32dc5df83253","12","4",0.973333333333333,0.705479452054795
"495","ce3576ae-b709-4de2-9d36-32dc5df83253","12","6",0.927152317880795,0.592857142857143
"496","ce3576ae-b709-4de2-9d36-32dc5df83253","12","7",0.913907284768212,0.72463768115942
"497","ce3576ae-b709-4de2-9d36-32dc5df83253","12","8",0.832214765100671,0.451612903225806
"498","ce3576ae-b709-4de2-9d36-32dc5df83253","12","10",0.978142076502732,0.949720670391061
"499","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","6","1",0.986666666666667,0.878378378378378
"500","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","6","3",0.966442953020134,0.375
"501","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","6","5",0.888157894736842,0.577777777777778
"502","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","6","6",0.966887417218543,0.23972602739726
"503","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","6","8",0.993288590604027,0.236486486486486
"504","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","6","1",0.946666666666667,0.591549295774648
"505","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","6","2",0.88,0.537878787878788
"506","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","6","3",0.61744966442953,0.0869565217391304
"507","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","6","4",0.733333333333333,0.709090909090909
"508","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","6","5",0.68421052631579,0.653846153846154
"509","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","6","6",0.602649006622517,0.758241758241758
"510","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","6","7",0.860927152317881,0.792307692307692
"511","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","6","9",0.743421052631579,0.929203539823009
"512","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","6","10",0.333333333333333,0.557377049180328
"513","d7947371-1fbc-444b-9f5b-8c93452af17c","12","2",0.906666666666667,0.772058823529412
"514","d7947371-1fbc-444b-9f5b-8c93452af17c","12","3",0.959731543624161,0.671328671328671
"515","d7947371-1fbc-444b-9f5b-8c93452af17c","12","4",0.94,0.74468085106383
"516","d7947371-1fbc-444b-9f5b-8c93452af17c","12","5",0.986842105263158,0.96
"517","d7947371-1fbc-444b-9f5b-8c93452af17c","12","6",0.993377483443709,0.7
"518","d7947371-1fbc-444b-9f5b-8c93452af17c","12","7",0.980132450331126,0.932432432432432
"519","d7947371-1fbc-444b-9f5b-8c93452af17c","12","8",0.979865771812081,0.705479452054795
"520","d7947371-1fbc-444b-9f5b-8c93452af17c","12","9",0.717105263157895,0.834862385321101
"521","d7947371-1fbc-444b-9f5b-8c93452af17c","12","10",0.868852459016393,0.89937106918239
"522","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","12","1",0.36,0.87037037037037
"523","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","12","2",0.38,0.68421052631579
"524","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","12","3",0.402684563758389,0.483333333333333
"525","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","12","6",0.549668874172185,0.192771084337349
"526","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","12","7",0.635761589403974,0.229166666666667
"527","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","12","8",0.476510067114094,0.183098591549296
"528","da02ea62-68b6-4b32-965d-9676bd328193","12","1",0.96,0.784722222222222
"529","da02ea62-68b6-4b32-965d-9676bd328193","12","2",0.86,0.457364341085271
"530","da02ea62-68b6-4b32-965d-9676bd328193","12","3",0.63758389261745,0.842105263157895
"531","da02ea62-68b6-4b32-965d-9676bd328193","12","4",0.966666666666667,0.772413793103448
"532","da02ea62-68b6-4b32-965d-9676bd328193","12","5",0.973684210526316,0.925675675675676
"533","da02ea62-68b6-4b32-965d-9676bd328193","12","6",0.90728476821192,0.671532846715328
"534","da02ea62-68b6-4b32-965d-9676bd328193","12","7",0.966887417218543,0.952054794520548
"535","da02ea62-68b6-4b32-965d-9676bd328193","12","8",0.919463087248322,0.635036496350365
"536","da02ea62-68b6-4b32-965d-9676bd328193","12","9",0.526315789473684,0.9
"537","da02ea62-68b6-4b32-965d-9676bd328193","12","10",0.923497267759563,0.982248520710059
"538","daa9097b-722d-4e57-846a-97a5e548e2ce","6","1",0.74,0.927927927927928
"539","daa9097b-722d-4e57-846a-97a5e548e2ce","6","2",0.626666666666667,0.478723404255319
"540","daa9097b-722d-4e57-846a-97a5e548e2ce","6","3",0.718120805369127,0.130841121495327
"541","daa9097b-722d-4e57-846a-97a5e548e2ce","6","5",0.375,0.947368421052632
"542","daa9097b-722d-4e57-846a-97a5e548e2ce","6","6",0.456953642384106,0.652173913043478
"543","daa9097b-722d-4e57-846a-97a5e548e2ce","6","8",0.557046979865772,0.55421686746988
"544","daa9097b-722d-4e57-846a-97a5e548e2ce","6","9",0.625,0.778947368421053
"545","daa9097b-722d-4e57-846a-97a5e548e2ce","6","10",0.551912568306011,0.594059405940594
"546","dff41178-de67-4642-b884-f99a16e49bb5","12","1",0.813333333333333,0.868852459016393
"547","dff41178-de67-4642-b884-f99a16e49bb5","12","2",0.886666666666667,0.894736842105263
"548","dff41178-de67-4642-b884-f99a16e49bb5","12","4",0.96,0.680555555555556
"549","dff41178-de67-4642-b884-f99a16e49bb5","12","5",0.986842105263158,0.846666666666667
"550","dff41178-de67-4642-b884-f99a16e49bb5","12","7",0.754966887417219,0.763157894736842
"551","dff41178-de67-4642-b884-f99a16e49bb5","12","8",0.959731543624161,0.923076923076923
"552","dff41178-de67-4642-b884-f99a16e49bb5","12","10",0.885245901639344,0.91358024691358
"553","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","1",0.853333333333333,0.59375
"554","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","2",0.953333333333333,0.629370629370629
"555","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","3",0.959731543624161,0.636363636363636
"556","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","4",0.893333333333333,0.544776119402985
"557","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","5",0.960526315789474,0.554794520547945
"558","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","6",0.927152317880795,0.1
"559","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","7",0.960264900662252,0.779310344827586
"560","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","8",0.610738255033557,0.824175824175824
"561","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","9",0.828947368421053,0.880952380952381
"562","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","10",0.901639344262295,0.951515151515152
"563","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","1",0.953333333333333,0.496503496503497
"564","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","2",0.74,0.495495495495495
