"","response_uuid","Age","Trial","Usable frames (%)","person_good"
"282","e840a295-de8b-4a29-9bbb-b6a0740d8112","6","8",0.807407407407407,0.532110091743119
"283","f53c1242-7c7e-441e-b24e-f1745def2023","12","10",0.378787878787879,0.84
"284","f53c1242-7c7e-441e-b24e-f1745def2023","12","3",0.558333333333333,0.746268656716418
"285","f53c1242-7c7e-441e-b24e-f1745def2023","12","4",0.686567164179104,0.804347826086957
"286","f53c1242-7c7e-441e-b24e-f1745def2023","12","7",0.740740740740741,0.82
"287","f53c1242-7c7e-441e-b24e-f1745def2023","12","8",0.577777777777778,0.782051282051282
"288","f53c1242-7c7e-441e-b24e-f1745def2023","12","9",0.58955223880597,0.949367088607595
"289","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","1",0.908396946564885,0.61344537815126
"290","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","10",0.977272727272727,0.728682170542636
"291","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","2",0.974789915966387,0.258620689655172
"292","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","3",0.65,0.5
"293","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","4",0.835820895522388,0.598214285714286
"294","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","5",0.909774436090226,0.545454545454545
"295","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","6",0.962406015037594,0.34375
"296","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","7",0.962962962962963,0.707692307692308
"297","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","8",0.933333333333333,0.325396825396825
"298","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","9",0.902985074626866,0.950413223140496
